id,name,country,type,subtype,claim_tco2_yr,aoi_or_loc,metric_pre,metric_post,metric_change_pct,implied_claimed,implied_observed,ratio_obs_to_claim,n_observations,implied_capture_rate,severity,scan_status
2792,Restoration of Degraded Mangroves and Sustainable Development in Myanmar,Myanmar,forest,ARR,70285,1008.4444994812923,4.168428769227926,0.11102824291868774,-97.33644859813083,425.969696969697,4.057400526309238,0.009525091937696867,,,SEVERE_UNDERDELIVERY,ok
647,Boden Creek Ecological Preserve Forest Carbon Project,Belize,forest,REDD,57718,5477.736606487351,20.314607580893906,6.675344639669668,-67.14017431501902,349.8060606060606,13.639262941224239,0.03899092805194219,,,SEVERE_UNDERDELIVERY,ok
1882,REDD+ PROJECT IN THE ALTO HUAYABAMBA CONSERVATION CONCESSION (CCAH),Peru,forest,REDD,53179,445.7520828911119,0.5058095190554175,0.11874009423165152,-76.5247410817031,322.2969696969697,0.38706942482376594,0.0012009713438748638,,,SEVERE_UNDERDELIVERY,ok
3280,Carpathia Forest Carbon Project,Romania,forest,IFM,50224,13961.792066818089,34.38125022329303,23.183368556753088,-32.569733775863284,304.3878787878788,11.197881666539942,0.036788198370880265,,,SEVERE_UNDERDELIVERY,ok
2834,"Mangrove Restoration Project with Sine Saloum and Casamance communities, Senegal",Senegal,forest,ARR; WRC,49249,17258.800417779694,0.039670815759142754,0.0,-100.0,298.4787878787879,0.039670815759142754,0.00013291000020829974,,,SEVERE_UNDERDELIVERY,ok
3357,Climate Resilient & Community Driven Mangrove Afforestation Programme,Sri Lanka,forest,ARR; WRC,45484,936.115190958051,0.0,0.0,,275.6606060606061,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
1343,Kuzuko Lodge Private Game Reserve thicket restoration project,South Africa,forest,ARR,44206,5197.060939621821,0.004985277218313303,0.0,-100.0,267.91515151515154,0.004985277218313303,1.8607671832368793e-05,,,SEVERE_UNDERDELIVERY,ok
4708,Tasar Forest Carbon Project,India,forest,ARR,43299,791.8598297651745,0.047522059277953624,0.0,-100.0,262.41818181818184,0.047522059277953624,0.00018109286082501554,,,SEVERE_UNDERDELIVERY,ok
1684,"Mitigation of GHG: Rubber based agro-forestry system for sustainable development and poverty reduction in Pakkading, Bolikhamsay Province, Lao PDR",Lao,forest,ARR,42497,664.8515520545554,45.30930398619753,17.131627644351898,-62.189603156184724,257.55757575757576,28.17767634184563,0.10940340721473348,,,SEVERE_UNDERDELIVERY,ok
3425,Kwamisa/Other reserves community Forest Project,Ghana,forest,ARR,42252,993.0115249899748,32.19952905380179,12.773917400524258,-60.32886885028511,256.07272727272726,19.42561165327753,0.0758597444568492,,,SEVERE_UNDERDELIVERY,ok
4732,"NatureRe assisted natural regeneration project in degraded lands in Antioquia, Colombia",Colombia,forest,ARR,37467,417.7594317159956,0.949308338359671,0.0,-100.0,227.07272727272726,0.949308338359671,0.004180635648152927,,,SEVERE_UNDERDELIVERY,ok
4709,Strengthening rural livelihood through carbon finance: Agroforestry practices in Gorakhpur Forest Circle of Uttar Pradesh,India,forest,ARR,36813,16.692060941309588,0.0,0.0,,223.1090909090909,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
3478,CORE CARBON VANAM IN TELANGANA STATE,India,forest,ARR,35139,2599.5331783943307,0.11276264357118615,0.036864710398272396,-67.3076923076923,212.96363636363637,0.07589793317291375,0.00035638916797662906,,,SEVERE_UNDERDELIVERY,ok
1704,"Agricultural Land Management  project in Beed District, India implemented by Godrej Properties Ltd.",India,forest,REDD,33764,3266.48224053666,0.0,0.0,,204.63030303030303,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
3660,Papariko - Restoration of Degraded Mangrove Areas in Kenya,Kenya,forest,ARR; WRC,30389,220.03548259228677,0.2463280882665158,0.0,-100.0,184.1757575757576,0.2463280882665158,0.0013374620607448453,,,SEVERE_UNDERDELIVERY,ok
4763,Mixed afforestation with native and non-native species in Argentina-I,Argentina,forest,ARR,27594,974.9904555520523,0.6946528176905966,0.0,-100.0,167.23636363636365,0.6946528176905966,0.004153718740267755,,,SEVERE_UNDERDELIVERY,ok
2481,Generation Forest Group Project,Panama,forest,ARR,27000,1834.4258888312615,18.670310795947962,2.3898711593666313,-87.1996176952485,163.63636363636363,16.28043963658133,0.09949157555688593,,,SEVERE_UNDERDELIVERY,ok
2382,Niger Acacia Senegal Plantation Project,Niger,forest,ARR,24957,5425.541011708164,0.0,0.0,,151.25454545454545,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
3166,ReforesTerra Grouped Project,Brazil,forest,ARR,24516,10.574558055409051,0.03123440075837067,0.0,-100.0,148.5818181818182,0.03123440075837067,0.00021021684308741883,,,SEVERE_UNDERDELIVERY,ok
4892,"Trees For Livelihoods: Agroforestry In Sonbhadra, Uttar Pradesh, India",India,forest,ARR,21675,1011.955629180093,0.02016128348140734,0.0,-100.0,131.36363636363637,0.02016128348140734,0.00015347689847438112,,,SEVERE_UNDERDELIVERY,ok
4557,Strengthening rural livelihood through carbon finance: Agroforestry practices in Bareilly Forest Circle of Uttar Pradesh,India,forest,ARR,18382,1652646.5713698023,32.96601613860104,6.8445628122956546,-79.23751907564856,111.4060606060606,26.121453326305385,0.2344706668937215,,,SEVERE_UNDERDELIVERY,ok
665,"Multi-Species Reforestation in Mato Grosso, Brazil",Brazil,forest,ARR,15512,1994.529105733995,5.112691030191245,1.7030741491342611,-66.68928086838535,94.01212121212122,3.4096168810569836,0.036267843306756205,,,SEVERE_UNDERDELIVERY,ok
2369,Forestal Apepu Carbon Project,Paraguay,forest,ARR,12902,3444.3652278128357,17.020785333346836,6.293623106254993,-63.02389705882352,78.19393939393939,10.727162227091842,0.13718661970780918,,,SEVERE_UNDERDELIVERY,ok
812,Bull Run Overseas Forest Carbon Project,Belize,forest,REDD,12315,4593.600014091464,62.599934033995034,57.521962155974975,-8.111784710927099,74.63636363636364,5.077971878020058,0.06803616401732111,,,SEVERE_UNDERDELIVERY,ok
2744,The Paraguayan Chaco Neem Reforestation Project,Paraguay,forest,ARR,12211,133.34636098483884,6.565099088004109,0.0,-100.0,74.0060606060606,6.565099088004109,0.08871028986329359,,,SEVERE_UNDERDELIVERY,ok
1378,"Forestry Project for the Basin of the Chinchina River, an Environmental and Productive Alternative for the City and the Region",Colombia,forest,ARR,12189,121217.25131995504,454.5048388720119,448.68333895281665,-1.2808444314130938,73.87272727272727,5.821499919195219,0.07880445374249004,,,SEVERE_UNDERDELIVERY,ok
4841,Ana Primavesi – Sustainable Farming and Restoration Program,Brazil,forest,ARR,10870,57.52906351940821,0.0,0.0,,65.87878787878788,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
2833,Grouped Reforestation Project by Cropzone Agro Forestry Private Limited,India,forest,ARR,10673,980.5765298278125,0.3242093701178953,0.0,-100.0,64.68484848484849,0.3242093701178953,0.005012137737229713,,,SEVERE_UNDERDELIVERY,ok
3553,COMMUNITY PARTICIPATIVE FORESTRY/AGROFORESTRY DEVELOPMENT PROJECT IN INDIA,India,forest,ARR,10371,86.66119152590022,0.015025323678968264,0.0,-100.0,62.85454545454545,0.015025323678968264,0.0002390491184099666,,,SEVERE_UNDERDELIVERY,ok
3361,Participatory Mangrove Afforestation & Restoration in the west coast of India,India,forest,ARR; WRC,9003,186.62902934400614,0.0,0.0,,54.56363636363636,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
3562,Agroforestry plantations in India,India,forest,ARR,8947,508.629990155886,0.0,0.0,,54.224242424242426,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
2479,Mahogany Plantation in India,India,forest,ARR,8446,164.53612475969587,0.0,0.0,,51.18787878787879,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
2610,Unitán afforestation and reforestation of grazing lands project,Argentina,forest,ARR,7468,1614.9833864773009,0.9319399129107129,0.45847291507674315,-50.80445544554454,45.26060606060606,0.4734669978339697,0.010460907156213848,,,SEVERE_UNDERDELIVERY,ok
1361,Reforestation Project in Qinghai Province 2012,China,forest,ARR,6708,1261.924316702714,0.0,0.0,,40.654545454545456,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
689,"Reforestation of degraded land in Chhattisgarh, India",India,forest,ARR,5007,85.97170281288969,0.0,0.0,,30.345454545454544,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
4463,Land Life Reforestation and Restoration on Degraded Land in Australia,Australia,forest,ARR,4500,726.1392016518503,0.0,0.0,,27.272727272727273,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
4811,Panna Afforestation and Reforestation Project,India,forest,ARR,3968,463.5870235523539,0.009622489108937992,0.0,-100.0,24.048484848484847,0.009622489108937992,0.0004001287053867865,,,SEVERE_UNDERDELIVERY,ok
4627,"Trees for Livelihood in Madhya Pradesh, India",India,forest,ARR,3864,32.26688299661672,0.0,0.0,,23.418181818181818,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
3049,Rio Preto Grouped REDD+ Project,Brazil,forest,REDD,2925,78.51062596838008,0.0,0.0,,17.727272727272727,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
2992,HG Afforestation Through High Quality Timber Over Degraded Grasslands,Uruguay,forest,ARR,2056,789.0693436515083,0.027357778968715694,0.0,-100.0,12.460606060606061,0.027357778968715694,0.002195541600115802,,,SEVERE_UNDERDELIVERY,ok
922,Plantation Project on wastelands by Sun Plant Agro Limited,India,forest,ARR,1708,30.972167924852478,0.0,0.0,,10.351515151515152,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
3786,Silvopastoral carbon project of Uruguay,Uruguay,forest,ARR,405,188.98957630464182,0.08745210862069674,0.07870689775862708,-9.999999999999993,2.4545454545454546,0.008745210862069669,0.003562863684546902,,,SEVERE_UNDERDELIVERY,ok
4004,The Native Ecosystem Restoration in Nicaragua Project,Nicaragua,forest,ARR,164,10.79848038659699,0.0,0.0,,0.9939393939393939,0.0,0.0,,,SEVERE_UNDERDELIVERY,ok
3997,Istanbul Avcikoru Landfill Gas to Electricity Project,Turkey,methane,Energy industries (renewable/n,1099925,"41.146,29.377",,2719.0821746849247,,4484.3648075668625,2719.0821746849247,0.6063472289535362,1,0.6225304105958807,MODERATE_LOW_CAPTURE,ok
2605,İZMIR LANDFILL GAS (LFG) CAPTURE AND UTILIZATION PROJECT,Turkey,methane,Energy industries (renewable/n,618042,"38.533,27.074",,1281.9422514337662,,2519.7407045009786,1281.9422514337662,0.5087595914706026,2,0.6627961178528716,MODERATE_LOW_CAPTURE,ok
4209,Oeste de Caucaia Landfill Project Activity,Brazil,methane,Waste handling and disposal,583545,"-3.789,-38.674",,2375.7973123003494,,2379.0973581213307,2375.7973123003494,0.9986129000523176,6,0.5003470156596223,MODERATE_LOW_CAPTURE,ok
2609,KUAMUT RAINFOREST CONSERVATION PROJECT,Malaysia,forest,IFM,543049,85429.09630071309,1275.4877560840857,132.77793935234425,-89.5900263472548,3291.2060606060604,1142.7098167317415,0.347200933545108,,,MODERATE_UNDERDELIVERY,ok
3670,MEIOESTE UNICARBO LANDFILL GAS TO ENERGY PROJECT,Brazil,methane,Energy industries (renewable/n,207596,"-31.570,-53.729",,690.7781575791753,,846.3633398564906,690.7781575791753,0.8161721155081028,2,0.5506086077751691,MODERATE_LOW_CAPTURE,ok
3738,Triunfo do Xingu Grouped REDD+ Project,Brazil,forest,REDD,110887,15883.983873898143,248.11329715909102,76.00235281082817,-69.36788407511459,672.0424242424242,172.11094434826285,0.2561013086968118,,,MODERATE_UNDERDELIVERY,ok
3813,MOTOR VERDE FORESTRY CARBON PROJECT - GRANDAS DE SALIME (SPAIN),Spain,forest,ARR,1449,86.98171801481435,4.069246882710512,0.11288531642922162,-97.22589167767502,8.781818181818181,3.9563615662812905,0.45051736262002273,,,MODERATE_UNDERDELIVERY,ok
3404,ECOPARQUE PAULÍNIA LANDFILL GAS PROJECT,Brazil,methane,Energy industries (renewable/n,1824929,"-22.778,-47.206",,1087.3430673551163,,7440.186725375082,1087.3430673551163,0.1461445938778237,3,0.8724902646154239,PASS,ok
875,FLORESTAL SANTA MARIA PROJECT,Brazil,forest,REDD,997444,3145031.880121822,37983.275615880535,27084.757054877537,-28.692940206679822,6045.115151515151,10898.518561002998,1.802863682137037,,,PASS,ok
2878,Rio Madeira Grouped REDD+ Project,Brazil,forest,REDD,917817,1161723.7553757962,25186.089062269606,20409.842586137842,-18.963827469691953,5562.527272727273,4776.246476131764,0.8586468419758416,,,PASS,ok
4027,GUAMÁ LANDFILL GAS PROJECT,Brazil,methane,Energy industries (renewable/n,290881,"-1.396,-48.338",,288.8117045377341,,1185.9140574037835,288.8117045377341,0.24353510503957088,1,0.8041590429955564,PASS,ok
1541,Lacandon – Forest for life REDD+ Project,Guatemala,forest,REDD,238875,4146013.142652147,54749.70364337799,46552.22301330385,-14.972648406409467,1447.7272727272727,8197.48063007414,5.662310011354194,,,PASS,ok
1115,JARI/AMAPÁ REDD+ PROJECT,Brazil,forest,REDD,115009,4296059.6670736205,7947.239173633125,7101.568426698062,-10.641063247986533,697.0242424242424,845.6707469350631,1.2132587297018966,,,PASS,ok
2469,Afforestation and restoration of degraded forests in Eastern Paraguay or Forestal Azul Carbon Project,Paraguay,forest,ARR,14248,2094897.57267916,18645.14499069891,13653.591100140182,-26.771333197187552,86.35151515151514,4991.553890558729,57.80505277528007,,,PASS,ok
2496,IMPACT REFORESTATION IN THE CHACO PROJECT,Paraguay,forest,ARR,254,27.565957120368534,1.163909404248949,0.0,-100.0,1.5393939393939393,1.163909404248949,0.7560828807129,,,PASS,ok
4448,Raízes do Bem Grouped ARR Project,Brazil,forest,ARR,204,89.98199179767296,0.9399916131481552,0.0,-100.0,1.2363636363636363,0.9399916131481552,0.760287334163949,,,PASS,ok
3661,Strengthening Rural Livelihood Through Carbon Finance: Agroforestry Practices In Moradabad Forest Circle Of Uttar Pradesh,India,forest,ARR,148,1385585.4289438718,171.05490409246215,89.16036323755586,-47.87617244264389,0.896969696969697,81.8945408549063,91.30134622337526,,,PASS,ok
3004,Ontario Sustainable Community (OSC),Canada,methane,Energy demand; Waste handling ,3037132,"44.874,-101.186",,,,12382.305936073059,,,0,,no_observations,ok
569,Honeywell HFC-23 Destruction Project,United States,methane,Fugitive emissions from produc,2469486,"30.474,-91.186",,,,10068.028375733855,,,0,,no_observations,ok
3827,Kalyoncu Landfill Gas to Electricity Project.,Turkey,methane,Energy industries (renewable/n,760566,"41.008,28.978",,,,3100.807240704501,,,0,,no_observations,ok
1240,Joburg Landfill Gas to Energy Project,South Africa,methane,Energy industries (renewable/n,637423,"-26.095,28.120",,,,2598.756523157208,,,0,,no_observations,ok
3214,CAGLAYANLAR BIOGAS PLANT,Turkey,methane,Energy industries (renewable/n,615151,"34.439,39.072",,,,2507.954174820613,,,0,,no_observations,ok
2964,POLATLI ENERBES BIOGAS PROJECT,Turkey,methane,Waste handling and disposal,529923,"39.472,32.071",,,,2160.481898238748,,,0,,no_observations,ok
2768,Associated Gas Recovery and Utilization at Khamilah oil field area at Block-27 in Wilayat lbri of the Sultanate of Oman,Oman,methane,Fugitive emissions from fuels ,473826,"22.717,56.244",,,,1931.775929549902,,,0,,no_observations,ok
3651,Ege Biogas Project,Turkey,methane,Energy industries (renewable/n,418477,"38.569,28.199",,,,1706.1195368558383,,,0,,no_observations,ok
3448,LANDFILL GAS COLLECTION AND UTILIZATION AT THE MARCA CARIACICA – II LANDFILL,Brazil,methane,Energy industries (renewable/n,410159,"-20.241,-40.365",,,,1672.207273320287,,,0,,no_observations,ok
5443,SANTOS LANDFILL GAS PROJECT,Brazil,methane,Energy industries (renewable/n,391939,"-23.884,-23.884",,,,1597.9248206131767,,,0,,no_observations,ok
2645,BALIKESİR LANDFILL GAS (LFG) CAPTURE AND UTILIZATION PROJECT,Turkey,methane,Energy industries (renewable/n,334919,"39.613,27.853",,,,1365.4558056099152,,,0,,no_observations,ok
2347,FOÇA BIOGAS ENERGY POWER PLANT,Turkey,methane,Energy industries (renewable/n,331795,"38.665,26.938",,,,1352.719341161122,,,0,,no_observations,ok
466,McCommas Bluff Landfill Gas Processing Facility – Gas Production and Distribution Project,United States,methane,Waste handling and disposal,329299,"32.680,-96.728",,,,1342.5432159165034,,,0,,no_observations,ok
4230,TURK CIM BIOGAS PROJECT,Turkey,methane,Energy industries (renewable/n,260983,"40.828,26.354",,,,1064.0207110241358,,,0,,no_observations,ok
2514,PADAS Energy Biogas Plant,Turkey,methane,Waste handling and disposal,247871,"39.475,32.092",,,,1010.5634377038486,,,0,,no_observations,ok
3068,DENIZLI ENERGY BIOGAS PLANT,Turkey,methane,Energy industries (renewable/n,234821,"37.771,29.345",,,,957.3589367253751,,,0,,no_observations,ok
3638,BERGAMA INTEGRATED SOLID WASTE MANAGEMENT FACILITY AND ELECTRICITY GENERATION FACILITY,Turkey,methane,Energy industries (renewable/n,196867,"39.062,27.201",,,,802.6214938030006,,,0,,no_observations,ok
3797,Ödemis Integrated Solid Waste Management Plant,Turkey,methane,Energy industries (renewable/n,187389,"38.198,27.960",,,,763.9799412915851,,,0,,no_observations,ok
3071,KARACABEY BIOGAS PLANT,Turkey,methane,Waste handling and disposal,177460,"40.223,28.367",,,,723.4996738421396,,,0,,no_observations,ok
479,Curva de Rodas and La Pradera landfill gas management project,Colombia,methane,Waste handling and disposal,167321,"6.323,-75.531",,,,682.1632420091324,,,0,,no_observations,ok
3639,2BZ BES ÇUBUK BIOGAS POWER PLANT,Turkey,methane,Waste handling and disposal,159712,"40.225,32.927",,,,651.1415525114155,,,0,,no_observations,ok
3123,EMIN BIOGAS PP KIRSEHIR,Turkey,methane,Energy industries (renewable/n,157527,"39.201,34.095",,,,642.2333659491194,,,0,,no_observations,ok
3637,Kayseri Landfill Gas to Power Generation Project,Turkey,methane,Energy industries (renewable/n,157255,"38.776,35.305",,,,641.1244292237443,,,0,,no_observations,ok
80,Greenville County Landfill Gas Utilization Project,United States,methane,Waste handling and disposal,145008,"34.808,-82.179",,,,591.1937377690803,,,0,,no_observations,ok
613,North Antelope Rochelle Mine CMM Capture and Use Project: Phase II - Porcupine Project,United States,methane,Fugitive emissions from fuels ,135102,"43.551,-105.265",,,,550.8072407045009,,,0,,no_observations,ok
897,Exploitation of the biogas from Controlled Landfill in Solid Waste Management Central – CTRS / BR.040,Brazil,methane,Waste handling and disposal,134160,"-20.084,-45.982",,,,546.9667318982388,,,0,,no_observations,ok
4721,CTR IPATINGA LANDFILL GAS PROJECT,Brazil,methane,Energy industries (renewable/n,131316,"-19.444,-42.511",,,,535.371819960861,,,0,,no_observations,ok
1076,Manaus Landfill Gas Project,Brazil,methane,Waste handling and disposal,125817,"-2.958,-60.015",,,,512.9525440313112,,,0,,no_observations,ok
4138,BRUSQUE LANDFILL GAS PROJECT,Brazil,methane,Energy industries (renewable/n,123555,"-27.012,-48.870",,,,503.7304305283758,,,0,,no_observations,ok
316,PARAMONGA BAGASSE BOILER PROJECT,Peru,methane,Energy industries (renewable/n,123136,"-10.672,-77.817",,,,502.02217873450746,,,0,,no_observations,ok
4904,SF6 Alternate Cover Gas Conversion Project for AMACOR Magnesium Recycling Facility,United States,methane,Fugitive emissions from produc,113726,"40.327,-86.175",,,,463.6578604044358,,,0,,no_observations,ok
3640,3A BES Akyurt Biogas Power Plant,Turkey,methane,"Livestock, enteric fermentatio",113198,"40.122,33.254",,,,461.50521852576645,,,0,,no_observations,ok
5436,CATANDUVA LANDFILL GAS PROJECT,Brazil,methane,Energy industries (renewable/n,109042,"-21.123,-48.928",,,,444.561317677756,,,0,,no_observations,ok
3322,BEYAZ PİRAMİT BIOGAS PROJECT,Turkey,methane,Energy industries (renewable/n,104897,"37.612,32.725",,,,427.66226353555123,,,0,,no_observations,ok
3908,INEGOL INTEGRATED SOLID WASTE STORAGE AND DISPOSAL FACILITY,Turkey,methane,Energy industries (renewable/n,104285,"40.150,29.582",,,,425.1671559034573,,,0,,no_observations,ok
3894,SANTA MARIA LANDFILL GAS PROJECT,Brazil,methane,Energy industries (renewable/n,101103,"-29.660,-53.861",,,,412.19422700587086,,,0,,no_observations,ok
15,"Methane Capture, Flare and Utilization at Tyson Wastewater Treatment Facilities - Amarillo",United States,methane,Waste handling and disposal,100000,"35.260,-101.645",,,,407.69732550554465,,,0,,no_observations,ok
3222,MARDIN LFG POWER PLANT,Turkey,methane,Energy industries (renewable/n,95867,"37.182,41.480",,,,390.84719504240053,,,0,,no_observations,ok
318,Clinton Landfill Gas Collection and Combustion Project,United States,methane,Waste handling and disposal,93520,"40.100,-88.958",,,,381.27853881278537,,,0,,no_observations,ok
5078,CTR Metropolitana Landfill Gas,Brazil,methane,Energy industries (renewable/n,93308,"-9.661,-36.650",,,,380.41422048271363,,,0,,no_observations,ok
3741,Mudurnu Biogas Energy Power Plant,Turkey,methane,Waste handling and disposal,90699,"40.516,31.262",,,,369.777397260274,,,0,,no_observations,ok
16,"Methane Capture, Flare and Utilization at Tyson Wastewater Treatment Facilities - Lexington",United States,methane,Waste handling and disposal,90000,"40.763,-99.740",,,,366.9275929549902,,,0,,no_observations,ok
648,TOWER ABANDONED MINE METHANE UTILIZATION PROJECT,United States,methane,Fugitive emissions from fuels ,88997,"39.794,-110.769",,,,362.8383887801696,,,0,,no_observations,ok
3928,QUATÁ LANDFILL GAS PROJECT,Brazil,methane,Energy industries (renewable/n,85252,"-22.178,-50.698",,,,347.57012393998696,,,0,,no_observations,ok
3283,ASYA LALE BIOGAS PROJECT,Turkey,methane,Energy industries (renewable/n,83551,"37.783,33.099",,,,340.63519243313766,,,0,,no_observations,ok
4173,Akalan Biogas Energy Power Plant,Turkey,methane,Energy industries (renewable/n,81924,"37.363,29.385",,,,334.0019569471624,,,0,,no_observations,ok
947,Spartanburg County Landfill Gas Combustion Project,United States,methane,Waste handling and disposal,75977,"35.001,-82.130",,,,309.7561969993477,,,0,,no_observations,ok
3929,VICTOR GRAEFF LANDFILL GAS PROJECT,Brazil,methane,Energy industries (renewable/n,75693,"-28.501,-52.645",,,,308.5983365949119,,,0,,no_observations,ok
3112,BABIL BIOGAS POWER PLANT,Turkey,methane,Waste handling and disposal,73244,"37.086,38.684",,,,298.61382909328114,,,0,,no_observations,ok
2601,EnviroServ Chloorkop Landfill Gas Recovery Project,South Africa,methane,Energy industries (renewable/n,72643,"26.042,28.168",,,,296.16356816699283,,,0,,no_observations,ok
4206,Kütahya Landfill Gas to Electricity Project,Turkey,methane,Energy industries (renewable/n,71927,"38.964,35.243",,,,293.24445531637315,,,0,,no_observations,ok
4469,Zonguldak Landfill Gas to Electricity Project,Turkey,methane,Energy industries (renewable/n,71518,"41.450,31.925",,,,291.57697325505546,,,0,,no_observations,ok
559,Cambria 33 Abandoned Mine Methane Capture and use Project,United States,methane,Fugitive emissions from fuels ,69446,"40.431,-78.755",,,,283.1294846705806,,,0,,no_observations,ok
684,Orange County Methane Recovery and Destruction Project,United States,methane,Waste handling and disposal,67972,"41.389,-74.400",,,,277.12002609262885,,,0,,no_observations,ok
1393,Anaerobic digestion and heat generation at Sugar Corporation of Uganda Limited,Uganda,methane,Energy industries (renewable/n,67387,"0.377,32.943",,,,274.7349967384214,,,0,,no_observations,ok
2714,BEYLIKOVA BIOGAS POWER PLANT,Turkey,methane,Energy industries (renewable/n,66081,"39.676,31.216",,,,269.410469667319,,,0,,no_observations,ok
4249,Ordu Landfill Gas to Electricity Project,Turkey,methane,Energy industries (renewable/n,65695,"40.799,37.390",,,,267.83675799086757,,,0,,no_observations,ok
3916,GIRUÁ LANDFILL GAS PROJECT,Brazil,methane,Energy industries (renewable/n,65445,"-28.028,-54.389",,,,266.8175146771037,,,0,,no_observations,ok
4130,GIRESUN LANDFILL GAS (LFG) PROJECT,Turkey,methane,Energy industries (renewable/n,64635,"41.031,39.076",,,,263.5151663405088,,,0,,no_observations,ok
3046,BATMAN LANDFILL GAS (LFG) CAPTURE AND UTILIZATION PROJECT,Turkey,methane,Energy industries (renewable/n,59642,"37.803,41.255",,,,243.15883887801698,,,0,,no_observations,ok
4970,Brascarbon Methane Recovery Project BCA-BRA-20,Brazil,methane,Waste handling and disposal,58452,"-19.394,-54.564",,,,238.307240704501,,,0,,no_observations,ok
4289,Brascarbon Methane Recovery Project BCA-BRA-19,Brazil,methane,Waste handling and disposal,57930,"-22.409,-54.436",,,,236.17906066536202,,,0,,no_observations,ok
4288,Brascarbon Methane Recovery Project BCA-BRA-18,Brazil,methane,Waste handling and disposal,57885,"-22.482,-54.303",,,,235.99559686888455,,,0,,no_observations,ok
638,Rockingham County Landfill Gas Combustion Project,United States,methane,Waste handling and disposal,57499,"38.528,-78.855",,,,234.42188519243314,,,0,,no_observations,ok
441,Henrico County Landfill Gas Combustion Project,United States,methane,Waste handling and disposal,56339,"37.679,-77.566",,,,229.69259621656883,,,0,,no_observations,ok
70,Irani Wastewater Methane Avoidance Project,Brazil,methane,Waste handling and disposal,55966,"-26.244,-49.509",,,,228.17188519243314,,,0,,no_observations,ok
3056,Brascarbon Methane Recovery Project BCA-BRA-17,Brazil,methane,Waste handling and disposal,55560,"-22.417,-54.231",,,,226.51663405088064,,,0,,no_observations,ok
2998,Brascarbon Methane Recovery Project BCA-BRA-16,Brazil,methane,Waste handling and disposal,55356,"-19.395,-54.566",,,,225.68493150684932,,,0,,no_observations,ok
686,FC Landfill Energy Facility,United States,methane,Waste handling and disposal,53528,"39.366,-77.333",,,,218.23222439660796,,,0,,no_observations,ok
846,"BRASCARBON Methane Recovery Project BCA-BRA-05, Brazil",Brazil,methane,"Livestock, enteric fermentatio",52511,"-19.154,-54.626",,,,214.08594259621657,,,0,,no_observations,ok
2460,GZL ENERGY BIOGAS PLANT,Turkey,methane,Energy industries (renewable/n,52348,"41.237,36.515",,,,213.42139595564254,,,0,,no_observations,ok
4220,Malatya 2 Landfill Gas Power Plant Project,Turkey,methane,Energy industries (renewable/n,50778,"38.382,38.555",,,,207.0205479452055,,,0,,no_observations,ok
2457,BYZ GLOBAL ENERGY BIOGAS PLANT,Turkey,methane,Energy industries (renewable/n,50576,"38.817,35.551",,,,206.19699934768428,,,0,,no_observations,ok
2414,Davidson County Landfill,United States,methane,Energy industries (renewable/n,50000,"35.837,-80.174",,,,203.84866275277233,,,0,,no_observations,ok
946,Shoosmith Sanitary Landfill Gas Combustion Project,United States,methane,Waste handling and disposal,50000,"37.352,-77.495",,,,203.84866275277233,,,0,,no_observations,ok
1817,Reliance Composting Project in Cape Town,South Africa,methane,Waste handling and disposal,49175,"-33.759,18.796",,,,200.4851598173516,,,0,,no_observations,ok
3842,Sarkisla Biogas Power Plant,Turkey,methane,Energy industries (renewable/n,48943,"39.342,36.367",,,,199.53930202217873,,,0,,no_observations,ok
4106,Bekmezci Biogas Energy Power Plant,Turkey,methane,Energy industries (renewable/n,48533,"40.482,33.316",,,,197.86774298760602,,,0,,no_observations,ok
4262,Sharjah Waste to Energy Plant project,United Arab Emirates,methane,Energy industries (renewable/n,47187,"25.346,55.421",,,,192.38013698630138,,,0,,no_observations,ok
845,"BRASCARBON Methane Recovery Project BCA-BRA-08, Brazil",Brazil,methane,"Livestock, enteric fermentatio",46678,"-23.915,-47.861",,,,190.30495759947814,,,0,,no_observations,ok
4603,BATIKIPAS BIOGAS PLANT,Turkey,methane,Energy industries (renewable/n,45387,"37.768,27.446",,,,185.04158512720156,,,0,,no_observations,ok
878,"BRASCARBON Methane Recovery Project BCA-BRA-02, Brazil.",Brazil,methane,"Livestock, enteric fermentatio",45146,"-23.203,-47.372",,,,184.05903457273322,,,0,,no_observations,ok
847,"BRASCARBON Methane Recovery Project BCA-BRA-07, Brazil",Brazil,methane,"Livestock, enteric fermentatio",45017,"-23.040,-55.180",,,,183.53310502283105,,,0,,no_observations,ok
